,ID,Country,Managed By,Fulfill Via,Shipment Mode,PQ_Sent_Date,PO_Sent_Date,Scheduled Delivery Date,Delivered_Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Unit of Measure (Per Pack),Quantity,Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Insurance_USD,Freight_Cost_USD,Weight_KG,Year,Lead_Time_Days,Delivery_Delay_Days,On_Time_Flag,Procurement_Days,Reporting_Lag_Days,Freight_Cost_Per_KG,Freight_Pct_of_Value,Total_Landed_Cost,Order_Year,Order_Month,Order_Quarter,Order_Size_Category
4945,53625,Uganda,PMO - US,Direct Drop,Air,2011-10-18,2011-11-02,2012-02-14,2012-02-14,2012-02-14,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),60,231,21136.5,91.5,1.52,"MSD, Haarlem, NL",Yes,34.88,250.0,23.0,2011.0,104.0,0.0,True,15.0,0.0,10.869565217391305,0.011827880680339697,21421.38,2011.0,11.0,4.0,Small
4946,53650,South Africa,PMO - US,Direct Drop,Truck,2010-04-30,2010-05-05,2010-05-14,2010-05-14,2010-05-14,ARV,Pediatric,S. BUYS WHOLESALER,240,40,656.64,16.42,0.07,GSK Mississauga (Canada),Yes,1.42,,,2010.0,9.0,0.0,True,5.0,0.0,,,,2010.0,5.0,2.0,Small
4947,53659,Zambia,PMO - US,Direct Drop,Air,2013-01-08,2013-01-23,2013-06-05,2013-06-06,2013-06-06,HRDT,HIV test,"Orgenics, Ltd",100,2910,232800.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,287.97,21684.99,2910.0,2013.0,134.0,1.0,False,15.0,0.0,7.451886597938145,0.0931485824742268,254772.96,2013.0,1.0,1.0,Medium
4948,53665,Côte d'Ivoire,PMO - US,Direct Drop,Air,2014-01-31,2014-03-03,2014-04-16,2014-04-16,2014-04-29,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,600,18492.0,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,19.01,5848.39,554.0,2014.0,44.0,0.0,True,31.0,13.0,10.556660649819495,0.3162659528444733,24359.399999999998,2014.0,3.0,1.0,Small
4949,53675,South Africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-28,2011-12-07,2011-12-07,2011-12-07,ARV,Pediatric,CIPLA LIMITED,240,9960,20517.6,2.06,0.01,"Cipla, Goa, India",Yes,33.85,9021.5,3670.0,2011.0,254.0,0.0,True,18.0,0.0,2.458174386920981,0.4396956759075136,29572.949999999997,2011.0,3.0,1.0,Medium
4950,53683,South Africa,PMO - US,Direct Drop,Truck,2009-10-08,2009-10-15,2009-10-19,2009-10-19,2009-10-19,ARV,Adult,S. BUYS WHOLESALER,30,140,3996.98,28.55,0.95,"BMS Meymac, France",No,7.83,,,2009.0,4.0,0.0,True,7.0,0.0,,,,2009.0,10.0,4.0,Small
4951,53691,Côte d'Ivoire,PMO - US,Direct Drop,Air,2014-01-22,2014-02-26,2014-10-07,2014-10-07,2014-10-09,HRDT,HIV test,"Orgenics, Ltd",100,1470,117600.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,120.89,7651.46,595.0,2014.0,223.0,0.0,True,35.0,2.0,12.859596638655463,0.06506343537414966,125372.35,2014.0,2.0,1.0,Medium
4952,53738,South Africa,PMO - US,Direct Drop,Truck,2009-12-17,2009-12-23,2009-12-29,2009-12-29,2009-12-29,ARV,Pediatric,S. BUYS WHOLESALER,200,120,866.06,7.22,0.04,GSK Mississauga (Canada),No,1.87,,,2009.0,6.0,0.0,True,6.0,0.0,,,,2009.0,12.0,4.0,Small
4953,53759,Vietnam,PMO - US,Direct Drop,Air,2014-10-24,2014-10-30,2015-03-10,2015-03-10,2015-03-10,ARV,Adult,HETERO LABS LIMITED,60,5600,10080.0,1.8,0.03,Hetero Unit III Hyderabad IN,Yes,11.86,1328.13,606.0,2014.0,131.0,0.0,True,6.0,0.0,2.191633663366337,0.13175892857142857,11419.990000000002,2014.0,10.0,4.0,Medium
4954,53775,Zambia,PMO - US,Direct Drop,Air,2011-08-31,2011-09-22,2011-12-20,2011-12-20,2011-12-20,HRDT,HIV test,"Orgenics, Ltd",100,2884,230720.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,380.69,25052.44,1374.0,2011.0,89.0,0.0,True,22.0,0.0,18.233216885007277,0.10858373786407767,256153.13,2011.0,9.0,3.0,Medium
4955,53822,Guyana,PMO - US,Direct Drop,Air,2010-04-15,2010-06-21,2010-10-06,2010-10-06,2010-10-06,HRDT,HIV test,"Trinity Biotech, Plc",20,1686,53952.0,32.0,1.6,"Trinity Biotech, Plc",Yes,116.32,5806.53,564.0,2010.0,107.0,0.0,True,67.0,0.0,10.295265957446809,0.10762399911032028,59874.85,2010.0,6.0,2.0,Medium
4956,53852,South Africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,90,545,13007.18,23.87,0.27,"Aurobindo Unit III, India",No,16.09,,,,,0.0,True,,0.0,,,,,,,Small
4957,53877,Ethiopia,PMO - US,Direct Drop,Ocean,2011-01-26,2011-02-15,2011-09-21,2011-09-21,2011-09-21,ARV,Adult,Aurobindo Pharma Limited,120,13703,460420.8,33.6,0.28,"Aurobindo Unit III, India",Yes,759.69,11729.82,3476.0,2011.0,218.0,0.0,True,20.0,0.0,3.3745166858457996,0.02547630341635304,472910.31,2011.0,2.0,1.0,Large
4958,53878,"Congo, DRC",PMO - US,Direct Drop,Air,2015-03-10,2015-03-16,2015-07-02,2015-07-02,2015-07-30,HRDT,HIV test,"Trinity Biotech, Plc",20,40,1280.0,32.0,1.6,"Trinity Biotech, Plc",No,1.51,3918.37,508.0,2015.0,108.0,0.0,True,6.0,28.0,7.713326771653543,3.0612265625,5199.88,2015.0,3.0,1.0,Small
4959,53922,South Sudan,PMO - US,Direct Drop,Air,2014-12-29,2015-02-20,2015-07-02,2015-07-07,2015-07-07,HRDT,HIV test - Ancillary,"Orgenics, Ltd",1,15,75.0,5.0,5.0,"Alere Medical Co., Ltd.",Yes,0.09,,,2015.0,137.0,5.0,False,53.0,0.0,,,,2015.0,2.0,1.0,Small
4960,53945,South Africa,PMO - US,Direct Drop,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,ARV,Pediatric,S. BUYS WHOLESALER,240,446,10825.73,24.27,0.1,"Aurobindo Unit III, India",No,11.13,,,2013.0,42.0,0.0,True,18.0,0.0,,,,2013.0,12.0,4.0,Small
4961,53958,South Africa,PMO - US,Direct Drop,Truck,2014-09-11,2014-11-28,2014-11-28,2014-11-28,2014-11-28,ARV,Adult,PHARMACY DIRECT,30,11,240.14,21.83,0.73,"Aurobindo Unit III, India",No,0.25,,,2014.0,0.0,0.0,True,78.0,0.0,,,,2014.0,11.0,4.0,Small
4962,53971,Lesotho,PMO - US,Direct Drop,Air,2014-03-24,2014-04-02,2014-05-07,2014-05-07,2014-05-09,HRDT,HIV test,"Trinity Biotech, Plc",20,2500,80000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,82.24,,,2014.0,35.0,0.0,True,9.0,2.0,,,,2014.0,4.0,2.0,Medium
4963,53981,South Africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,240,220,7811.75,35.51,0.15,GSK Mississauga (Canada),No,9.66,,,,,0.0,True,,0.0,,,,,,,Small
4964,53989,South Sudan,PMO - US,Direct Drop,Air,2013-07-18,2013-08-05,2014-01-24,2014-01-24,2014-01-24,HRDT,HIV test,"Orgenics, Ltd",100,350,31150.0,89.0,0.89,"Alere Medical Co., Ltd.",No,38.53,3256.76,149.0,2013.0,172.0,0.0,True,18.0,0.0,21.85744966442953,0.10455088282504013,34445.29,2013.0,8.0,3.0,Small
4965,53997,Nigeria,PMO - US,Direct Drop,Air,2012-06-11,2012-06-26,2012-12-12,2012-12-12,2012-12-12,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,37927,853357.5,22.5,0.75,Mylan (formerly Matrix) Nashik,Yes,1196.41,25732.17,5059.0,2012.0,169.0,0.0,True,15.0,0.0,5.0864143111286815,0.030154032747119464,880286.0800000001,2012.0,6.0,2.0,Large
4966,54019,Zambia,PMO - US,Direct Drop,Ocean,2013-06-27,2013-08-19,2014-02-25,2014-02-25,2014-02-25,ARV,Adult,Aurobindo Pharma Limited,30,77654,916317.2,11.8,0.39,"Aurobindo Unit VII, IN",Yes,1133.48,54417.75,8725.0,2013.0,190.0,0.0,True,53.0,0.0,6.236991404011461,0.05938745884067221,971868.4299999999,2013.0,8.0,3.0,Large
4967,54035,Haiti,PMO - US,Direct Drop,Air,2012-04-20,2012-08-03,2012-10-04,2012-10-04,2012-10-04,ARV,Adult,Aurobindo Pharma Limited,30,48,960.0,20.0,0.67,"Aurobindo Unit III, India",Yes,1.35,970.79,4.0,2012.0,62.0,0.0,True,105.0,0.0,242.6975,1.0112395833333332,1932.1399999999999,2012.0,8.0,3.0,Small
4968,54045,Vietnam,PMO - US,Direct Drop,Air,2010-03-15,2010-03-31,2010-08-02,2010-08-02,2010-08-02,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),336,20,6137.6,306.88,0.91,ABBVIE (Abbott) Logis. UK,Yes,13.23,5795.92,57.0,2010.0,124.0,0.0,True,16.0,0.0,101.68280701754387,0.944330031282586,11946.75,2010.0,3.0,1.0,Small
4969,54064,South Africa,PMO - US,Direct Drop,Truck,2013-10-08,2013-12-02,2014-02-06,2014-02-06,2014-02-06,ARV,Adult,S. BUYS WHOLESALER,60,94,6070.54,64.58,1.08,"Aurobindo Unit III, India",No,7.51,,,2013.0,66.0,0.0,True,55.0,0.0,,,,2013.0,12.0,4.0,Small
4970,54100,Vietnam,PMO - US,Direct Drop,Air,2014-12-05,2014-12-18,2015-03-31,2015-03-31,2015-03-31,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,9000,547200.0,60.8,0.51,ABBVIE Ludwigshafen Germany,Yes,644.05,5134.12,2235.0,2014.0,103.0,0.0,True,13.0,0.0,2.297145413870246,0.00938252923976608,552978.17,2014.0,12.0,4.0,Medium
4971,54150,South Africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-06-01,2010-06-04,2010-06-04,ARV,Adult,Aurobindo Pharma Limited,30,54000,252180.0,4.67,0.16,"Aurobindo Unit III, India",Yes,543.7,6105.79,4568.0,2010.0,77.0,3.0,False,1.0,0.0,1.3366440455341506,0.02421203108890475,258829.49000000002,2010.0,3.0,1.0,Large
4972,54180,Vietnam,PMO - US,Direct Drop,Air,2009-08-10,2009-08-12,2009-10-01,2009-10-01,2009-10-01,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,1400,115080.0,82.2,0.68,ABBVIE Ludwigshafen Germany,Yes,225.56,954.38,209.0,2009.0,50.0,0.0,True,2.0,0.0,4.566411483253589,0.008293187347931873,116259.94,2009.0,8.0,3.0,Medium
4973,54208,Vietnam,PMO - US,Direct Drop,Air,2011-12-15,2012-01-13,2012-06-20,2012-06-20,2012-06-20,ARV,Pediatric,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),60,300,2100.0,7.0,0.12,Bristol-Myers Squibb Anagni IT,Yes,2.94,541.75,81.0,2012.0,159.0,0.0,True,29.0,0.0,6.688271604938271,0.25797619047619047,2644.69,2012.0,1.0,1.0,Small
4974,54243,Namibia,PMO - US,Direct Drop,Air,2014-07-30,2014-08-19,2014-09-29,2014-09-29,2014-09-30,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,36000,378000.0,10.5,0.35,"Mylan,  H-12 & H-13, India",Yes,388.58,20371.77,4171.0,2014.0,41.0,0.0,True,20.0,1.0,4.8841452888995445,0.05389357142857143,398760.35000000003,2014.0,8.0,3.0,Large
4975,54246,South Africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,60,53,1337.93,25.24,0.42,"Aurobindo Unit III, India",No,1.66,,,,,0.0,True,,0.0,,,,,,,Small
4976,54248,South Africa,PMO - US,Direct Drop,Air,2010-08-31,2010-11-19,2011-02-09,2011-03-17,2011-03-17,ARV,Pediatric,ASPEN PHARMACARE,240,12000,120240.0,10.02,0.04,GSK Mississauga (Canada),Yes,259.24,12474.06,,2010.0,118.0,36.0,False,80.0,0.0,,0.10374301397205589,132973.3,2010.0,11.0,4.0,Large
4977,54251,Guyana,PMO - US,Direct Drop,Air,2012-07-16,2012-07-27,2012-10-19,2012-10-19,2012-10-19,ARV,Adult,Aurobindo Pharma Limited,120,954,22896.0,24.0,0.2,"Aurobindo Unit III, India",Yes,32.1,2492.47,243.0,2012.0,84.0,0.0,True,11.0,0.0,10.25707818930041,0.10886049965059398,25420.57,2012.0,7.0,3.0,Small
4978,54265,Tanzania,PMO - US,Direct Drop,Air,2011-01-27,2011-04-14,2011-06-27,2011-06-27,2011-06-27,ARV,Adult,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),30,772,18273.24,23.67,0.79,Bristol-Myers Squibb Anagni IT,No,30.15,1870.73,140.0,2011.0,74.0,0.0,True,77.0,0.0,13.362357142857142,0.10237538608369397,20174.120000000003,2011.0,4.0,2.0,Small
4979,54271,Haiti,PMO - US,Direct Drop,Air,2010-10-07,2010-11-01,2010-12-21,2010-12-21,2010-12-21,HRDT,HIV test,"Orgenics, Ltd",100,2500,244200.0,97.68,0.98,Inverness Japan,Yes,526.5,5631.87,568.0,2010.0,50.0,0.0,True,25.0,0.0,9.915264084507042,0.023062530712530713,250358.37,2010.0,11.0,4.0,Medium
4980,54280,Côte d'Ivoire,PMO - US,Direct Drop,Air,2014-12-17,2015-03-13,2015-05-20,2015-05-20,2015-05-20,HRDT,HIV test,"Orgenics, Ltd",100,5750,460000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,541.42,24821.13,3374.0,2015.0,68.0,0.0,True,86.0,0.0,7.35658861885003,0.05395897826086957,485362.55,2015.0,3.0,1.0,Medium
4981,54296,South Africa,PMO - US,Direct Drop,Ocean,2010-06-02,2010-06-17,2011-02-01,2011-02-01,2011-02-01,ARV,Adult,Aurobindo Pharma Limited,30,32083,144694.33,4.51,0.15,"Aurobindo Unit III, India",Yes,311.96,630.5,2808.0,2010.0,229.0,0.0,True,15.0,0.0,0.22453703703703703,0.004357461691829943,145636.78999999998,2010.0,6.0,2.0,Large
4982,54304,Mozambique,PMO - US,Direct Drop,Air,2012-09-12,2012-10-10,2012-12-24,2012-12-24,2012-12-24,HRDT,HIV test,"Trinity Biotech, Plc",20,23,736.0,32.0,1.6,"Trinity Biotech, Plc",Yes,1.03,558.46,8.0,2012.0,75.0,0.0,True,28.0,0.0,69.8075,0.7587771739130436,1295.49,2012.0,10.0,4.0,Small
4983,54312,South Africa,PMO - US,Direct Drop,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,30,14,472.13,33.72,1.12,"Aurobindo Unit III, India",No,0.58,,,2014.0,0.0,0.0,True,412.0,0.0,,,,2014.0,8.0,3.0,Small
4984,54348,Tanzania,PMO - US,Direct Drop,Air,2012-09-13,2012-10-04,2012-12-31,2012-12-31,2012-12-31,HRDT,HIV test,"Orgenics, Ltd",100,1568,125440.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,175.87,12950.74,678.0,2012.0,88.0,0.0,True,21.0,0.0,19.101386430678467,0.10324250637755102,138566.61,2012.0,10.0,4.0,Medium
4985,54385,South Africa,PMO - US,Direct Drop,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,ARV,Pediatric,PHARMACY DIRECT,90,47,857.74,18.25,0.2,"Aurobindo Unit III, India",No,0.88,,,2014.0,319.0,0.0,True,28.0,0.0,,,,2014.0,10.0,4.0,Small
4986,54440,South Africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-10-13,2010-10-13,2010-10-13,ARV,Adult,CIPLA LIMITED,30,72558,567403.56,7.82,0.26,"Cipla, Goa, India",Yes,1223.32,3646.13,4942.0,2010.0,208.0,0.0,True,1.0,0.0,0.7377842978551195,0.006425990700516577,572273.01,2010.0,3.0,1.0,Large
4987,54461,Rwanda,PMO - US,Direct Drop,Air,2011-10-26,2011-11-09,2012-03-30,2012-03-30,2012-03-30,ARV,Adult,Aurobindo Pharma Limited,30,754,9802.0,13.0,0.43,"Aurobindo Unit III, India",No,16.17,5906.43,197.0,2011.0,142.0,0.0,True,14.0,0.0,29.981878172588836,0.6025739644970415,15724.6,2011.0,11.0,4.0,Small
4988,54465,Mozambique,PMO - US,Direct Drop,Air,2012-10-18,2012-11-06,2013-03-20,2013-03-20,2013-03-20,HRDT,HIV test,"Orgenics, Ltd",100,2928,234240.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,289.75,13303.36,1325.0,2012.0,134.0,0.0,True,19.0,0.0,10.040271698113209,0.05679371584699454,247833.11,2012.0,11.0,4.0,Medium
4989,54471,Nigeria,PMO - US,Direct Drop,Air,2014-08-13,2014-08-29,2015-08-05,2015-08-05,2015-08-10,ARV,Adult,EMCURE PHARMACEUTICALS LTD,30,11440,205920.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,211.69,,,2014.0,341.0,0.0,True,16.0,5.0,,,,2014.0,8.0,3.0,Large
4990,54487,Mozambique,PMO - US,Direct Drop,Air,2013-10-15,2013-11-13,2014-05-02,2014-05-30,2014-05-30,HRDT,HIV test,"Orgenics, Ltd",100,5102,408160.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,419.59,13789.73,3543.0,2013.0,198.0,28.0,False,29.0,0.0,3.892105560259667,0.033785108780870245,422369.32,2013.0,11.0,4.0,Medium
4991,54501,Tanzania,PMO - US,Direct Drop,Air,2014-02-03,2014-03-05,2014-07-15,2014-07-15,2014-08-12,HRDT,HIV test,"Orgenics, Ltd",100,350,28000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,28.78,2631.39,144.0,2014.0,132.0,0.0,True,30.0,28.0,18.273541666666667,0.09397821428571428,30660.17,2014.0,3.0,1.0,Small
4992,54513,South Africa,PMO - US,Direct Drop,Truck,2009-12-17,2009-12-23,2009-12-28,2009-12-28,2009-12-28,ARV,Adult,S. BUYS WHOLESALER,60,3200,19098.79,5.97,0.1,GSK Cape Town Factory (South Africa),No,41.18,,,2009.0,5.0,0.0,True,6.0,0.0,,,,2009.0,12.0,4.0,Medium
4993,54529,South Africa,PMO - US,Direct Drop,Truck,2014-10-29,2014-12-10,2014-12-10,2014-12-10,2014-12-10,ARV,Pediatric,S. BUYS WHOLESALER,90,77,1608.43,20.89,0.23,"Aurobindo Unit III, India",No,1.89,,,2014.0,0.0,0.0,True,42.0,0.0,,,,2014.0,12.0,4.0,Small
4994,54536,Nigeria,PMO - US,Direct Drop,Air,2009-11-19,2009-12-22,2010-05-21,2010-05-21,2010-05-21,ARV,Adult,Hoffmann-La Roche ltd Basel,270,11,1062.3,96.57,0.36,Roche Basel,Yes,2.29,2502.05,6.0,2009.0,150.0,0.0,True,33.0,0.0,417.0083333333334,2.355313941447802,3566.6400000000003,2009.0,12.0,4.0,Small
4995,54542,Vietnam,PMO - US,Direct Drop,Air,2014-02-06,2014-03-10,2014-06-06,2014-06-06,2014-06-07,ARV,Adult,Aurobindo Pharma Limited,60,6600,14850.0,2.25,0.04,"Aurobindo Unit III, India",Yes,15.27,1192.25,657.0,2014.0,88.0,0.0,True,32.0,1.0,1.8146879756468797,0.08028619528619528,16057.52,2014.0,3.0,1.0,Medium
4996,54545,South Africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-06-09,2010-06-09,2010-06-09,ARV,Adult,Aurobindo Pharma Limited,60,38400,112128.0,2.92,0.05,"Aurobindo Unit III, India",Yes,241.75,6369.79,4528.0,2010.0,82.0,0.0,True,1.0,0.0,1.4067557420494698,0.0568082013413242,118739.54,2010.0,3.0,1.0,Large
4997,54562,Kenya,PMO - US,Direct Drop,Air,2010-07-23,2010-08-04,2010-09-20,2010-09-20,2010-09-20,HRDT,HIV test,"Trinity Biotech, Plc",20,1515,48480.0,32.0,1.6,"Trinity Biotech, Plc",Yes,104.52,4851.0,518.0,2010.0,47.0,0.0,True,12.0,0.0,9.364864864864865,0.10006188118811882,53435.52,2010.0,8.0,3.0,Medium
4998,54579,South Africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,ARV,Adult,S. BUYS WHOLESALER,60,1021,7656.67,7.5,0.12,GSK Ware (UK),No,9.47,,,,,0.0,True,,0.0,,,,,,,Medium
4999,54635,Côte d'Ivoire,PMO - US,Direct Drop,Air,2011-09-05,2011-10-10,2012-03-09,2012-03-09,2012-03-09,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,2080,58240.0,28.0,0.47,Mylan (formerly Matrix) Nashik,Yes,96.1,3095.28,316.0,2011.0,151.0,0.0,True,35.0,0.0,9.795189873417723,0.05314697802197803,61431.38,2011.0,10.0,4.0,Medium
5000,54661,Malawi,PMO - US,Direct Drop,Air,2013-08-01,2013-09-04,2013-10-30,2013-10-30,2013-11-14,HRDT,HIV test,"Orgenics, Ltd",100,260,20800.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,25.73,2384.79,109.0,2013.0,56.0,0.0,True,34.0,15.0,21.87880733944954,0.11465336538461539,23210.52,2013.0,9.0,3.0,Small
5001,54666,Uganda,PMO - US,Direct Drop,Air,2013-08-19,2013-08-22,2014-01-22,2014-01-22,2014-02-21,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,8215,110820.35,13.49,0.45,Mylan (formerly Matrix) Nashik,Yes,137.08,1003.18,805.0,2013.0,153.0,0.0,True,3.0,30.0,1.2461863354037266,0.009052308533586115,111960.61,2013.0,8.0,3.0,Medium
5002,54676,South Africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-06-11,2010-06-11,2010-06-11,ARV,Adult,Aurobindo Pharma Limited,60,67120,169813.6,2.53,0.04,"Aurobindo Unit III, India",Yes,366.12,4116.81,3230.0,2010.0,84.0,0.0,True,1.0,0.0,1.2745541795665636,0.024243111270239842,174296.53,2010.0,3.0,1.0,Large
5003,54679,Kenya,PMO - US,Direct Drop,Air,2012-07-12,2012-11-06,2013-02-28,2013-02-28,2013-02-28,HRDT,HIV test,"Orgenics, Ltd",100,7435,661715.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,927.72,91.67,1479.0,2012.0,114.0,0.0,True,117.0,0.0,0.06198106828938472,0.00013853396099529255,662734.39,2012.0,11.0,4.0,Medium
5004,54729,Nigeria,PMO - US,Direct Drop,Air,2013-08-13,2013-11-01,2013-12-23,2013-12-10,2013-12-16,HRDT,HIV test,"Orgenics, Ltd",100,5983,532487.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,658.69,39069.63,2425.0,2013.0,39.0,-13.0,True,80.0,6.0,16.111187628865977,0.07337198842413054,572215.32,2013.0,11.0,4.0,Medium
5005,54744,Vietnam,PMO - US,Direct Drop,Air,2013-05-03,2013-05-17,2013-09-03,2013-09-03,2013-09-03,ARV,Adult,Aurobindo Pharma Limited,60,4000,9000.0,2.25,0.04,"Aurobindo Unit III, India",No,11.13,3314.03,1846.0,2013.0,109.0,0.0,True,14.0,0.0,1.7952491874322862,0.3682255555555556,12325.16,2013.0,5.0,2.0,Medium
5006,54753,South Africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,30,131,398.4,3.04,0.1,"Aurobindo Unit III, India",No,0.49,,,,,0.0,True,,0.0,,,,,,,Small
5007,54755,Zimbabwe,PMO - US,Direct Drop,Air,2010-10-26,2010-11-10,2011-11-21,2011-11-21,2011-11-21,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,5625,43368.75,7.71,0.13,ABBVIE Ludwigshafen Germany,Yes,93.5,7549.41,665.0,2010.0,376.0,0.0,True,15.0,0.0,11.352496240601504,0.1740748811067877,51011.66,2010.0,11.0,4.0,Medium
5008,54770,South Africa,PMO - US,Direct Drop,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,ARV,Adult,S. BUYS WHOLESALER,120,133,3075.65,23.13,0.19,ABBVIE Ludwigshafen Germany,No,3.16,,,2013.0,42.0,0.0,True,18.0,0.0,,,,2013.0,12.0,4.0,Small
5009,54780,Haiti,PMO - US,Direct Drop,Air,2009-07-29,2009-09-01,2009-10-07,2009-10-07,2009-10-07,HRDT,HIV test,Orasure Technologies Inc.,100,200,70000.0,350.0,3.5,"Pacific Biotech, Thailand",Yes,137.2,9334.68,480.0,2009.0,36.0,0.0,True,34.0,0.0,19.44725,0.13335257142857143,79471.87999999999,2009.0,9.0,3.0,Small
5010,54781,Nigeria,PMO - US,Direct Drop,Air,2015-05-04,2015-05-07,2015-07-07,2015-07-07,2015-07-07,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,2890,17166.6,5.94,0.1,ABBVIE Ludwigshafen Germany,Yes,20.21,,,2015.0,61.0,0.0,True,3.0,0.0,,,,2015.0,5.0,2.0,Medium
5011,54792,Rwanda,PMO - US,Direct Drop,Air,2014-10-15,2014-12-18,2015-02-18,2015-02-18,2015-02-19,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",1,4099,100425.5,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,103.24,36060.0,2733.0,2014.0,62.0,0.0,True,64.0,1.0,13.194291986827661,0.35907214801021653,136588.74,2014.0,12.0,4.0,Medium
5012,54827,South Africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Pediatric,PHARMACY DIRECT,30,3,6.49,2.16,0.07,"Aurobindo Unit III, India",No,0.01,,,2015.0,1.0,0.0,True,242.0,0.0,,,,2015.0,5.0,2.0,Small
5013,54828,Rwanda,PMO - US,Direct Drop,Air,2012-01-13,2012-05-31,2012-08-16,2012-08-16,2012-08-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,131704,683543.76,5.19,0.17,Mylan (formerly Matrix) Nashik,Yes,958.33,119695.66,10818.0,2012.0,77.0,0.0,True,139.0,0.0,11.064490663708634,0.17511045671750408,804197.75,2012.0,5.0,2.0,Large
5014,54829,Vietnam,PMO - US,Direct Drop,Air,2012-07-25,2012-08-15,2012-11-15,2012-11-15,2012-11-15,ARV,Adult,CIPLA LIMITED,60,1475,9735.0,6.6,0.11,"Cipla, Goa, India",Yes,13.65,678.83,96.0,2012.0,92.0,0.0,True,21.0,0.0,7.0711458333333335,0.06973086800205444,10427.48,2012.0,8.0,3.0,Medium
5015,54840,Nigeria,PMO - US,Direct Drop,Air,2012-10-05,2012-10-16,2013-01-09,2013-01-08,2013-01-08,HRDT,HIV test,"Orgenics, Ltd",100,2744,244216.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,342.39,24927.19,1186.0,2012.0,84.0,-1.0,True,11.0,0.0,21.017866779089374,0.10207025747698759,269485.58,2012.0,10.0,4.0,Medium
